post_id,platform,post_type,Likes,Comments,Shares,Impressions,Reach,age
5282,Instagram,Image,830,415,89,5876,1021,35
5283,Twitter,Link,783,400,180,7778,4080,47
5284,Facebook,Link,622,84,23,4256,1645,19
5285,LinkedIn,Image,337,397,195,5858,4069,33
5286,Facebook,Image,829,398,15,2600,2145,64
5287,LinkedIn,Link,622,20,108,8467,1760,59
5288,Twitter,Image,212,371,140,3301,4769,56
5289,Instagram,Image,896,71,126,9022,1769,55
5290,Instagram,Video,96,253,165,8355,2611,30
5291,Facebook,Video,811,483,9,9785,1049,55
5292,Instagram,Video,623,468,139,2691,4521,53
5293,LinkedIn,Video,667,411,42,8391,1756,48
5294,Instagram,Link,108,57,25,2739,3985,64
5295,LinkedIn,Link,240,405,46,3388,2481,57
5296,Instagram,Link,507,298,182,4435,2974,45
5297,Facebook,Image,866,424,83,4150,3472,26
5298,LinkedIn,Link,605,429,134,7439,1656,23
5299,Facebook,Video,500,405,3,7592,2500,33
5300,Instagram,Image,857,56,8,9006,4488,31
5301,LinkedIn,Video,813,290,142,1530,3129,54
5302,Facebook,Video,555,430,190,8006,807,63
5303,Instagram,Image,810,459,125,6442,4379,36
5304,Facebook,Link,200,500,167,7410,2438,61
5305,Twitter,Video,716,259,136,6440,3981,33
5306,Instagram,Link,335,12,1,1809,2512,27
5307,Instagram,Image,857,458,176,3952,1193,56
5308,Facebook,Image,505,31,67,9586,1094,42
5309,LinkedIn,Video,631,175,158,5090,1764,29
5310,Instagram,Video,692,329,114,4361,4784,24
5311,Instagram,Image,583,241,149,7788,573,63
5312,Facebook,Link,124,444,22,8333,3209,24
5313,LinkedIn,Image,619,354,93,2096,2513,24
5314,Facebook,Image,280,208,130,3142,3875,32
5315,Facebook,Image,184,252,124,6599,4253,49
5316,Twitter,Link,14,238,157,7760,2419,58
5317,LinkedIn,Video,399,107,152,8814,1288,19
5318,LinkedIn,Image,454,336,167,8626,647,29
5319,Instagram,Link,531,279,180,4359,3127,29
5320,LinkedIn,Link,795,253,192,4159,3493,28
5321,Twitter,Video,775,185,128,2294,2336,42
5322,Instagram,Image,840,479,66,8189,549,58
5323,LinkedIn,Link,191,446,150,9759,934,41
5324,Facebook,Link,965,138,161,3657,1276,52
5325,Twitter,Image,891,104,25,8831,3051,62
5326,Instagram,Link,583,477,80,3987,3654,39
5327,Instagram,Image,205,153,126,9533,2415,25
5328,Twitter,Video,404,43,196,6692,1046,51
5329,Twitter,Video,837,38,32,3458,4275,27
5330,Facebook,Video,889,61,158,4901,4705,39
5331,Instagram,Link,783,86,190,9010,2028,24
5332,Twitter,Video,442,415,113,5369,3201,43
5333,LinkedIn,Link,634,2,6,2146,919,47
5334,Twitter,Link,632,471,187,8610,3178,60
5335,LinkedIn,Video,111,120,47,7581,3399,24
5336,Twitter,Link,688,467,94,1451,4623,61
5337,Twitter,Link,659,408,28,9172,3910,62
5338,Facebook,Video,44,291,28,9770,2587,46
5339,LinkedIn,Image,476,34,10,8072,963,43
5340,LinkedIn,Video,835,141,190,4972,631,60
5341,LinkedIn,Image,711,138,57,5283,3397,36
5342,LinkedIn,Video,907,300,43,7764,4242,23
5343,LinkedIn,Video,176,26,13,2411,4347,39
5344,Twitter,Video,715,484,11,9673,922,39
5345,Twitter,Image,229,146,16,7372,2830,39
5346,LinkedIn,Video,469,340,46,6175,1732,52
5347,Facebook,Video,807,124,177,9010,1690,18
5348,Instagram,Link,641,218,90,3659,883,60
5349,Facebook,Image,258,322,63,2500,1761,42
5350,Twitter,Link,611,244,29,6398,2434,47
5351,Facebook,Video,231,11,197,8748,3438,28
5352,Facebook,Video,763,474,117,5061,3667,40
5353,Instagram,Image,949,298,190,7996,1621,53
5354,Facebook,Image,496,267,84,6311,4211,25
5355,LinkedIn,Image,523,216,65,3664,4666,18
5356,Twitter,Link,256,281,159,4655,2953,38
5357,LinkedIn,Image,748,321,103,8117,3272,49
5358,Twitter,Video,769,196,80,7328,1175,37
5359,Facebook,Link,817,16,134,1074,4180,58
5360,Twitter,Link,700,123,108,5465,4466,18
5361,Twitter,Video,291,388,177,5690,1137,43
5362,Twitter,Video,354,160,123,5144,2595,23
5363,Twitter,Video,624,89,70,4321,1741,34
5364,Instagram,Video,617,30,109,1026,559,50
5365,Twitter,Image,824,342,161,7517,1381,31
5366,Instagram,Image,257,65,158,4322,2591,59
5367,Twitter,Video,709,343,50,3053,4993,23
5368,Twitter,Image,916,121,10,2815,3996,48
5369,Twitter,Image,323,363,190,5468,3198,48
5370,Instagram,Image,519,40,83,3612,1120,44
5371,Twitter,Video,754,166,14,9813,2358,56
5372,Twitter,Link,821,446,195,6613,3659,51
5373,Instagram,Video,242,226,61,8456,4573,46
5374,Instagram,Link,232,141,53,9842,2093,22
5375,Facebook,Link,260,239,169,3834,2892,19
5376,LinkedIn,Video,749,443,179,2720,3696,19
5377,Facebook,Image,17,106,194,7644,2132,51
5378,LinkedIn,Image,33,82,31,3118,3751,51
5379,Twitter,Video,806,242,168,3751,2253,43
5380,Facebook,Video,918,432,103,5205,2239,18
5381,Facebook,Image,954,417,103,6076,3314,48
5382,Twitter,Link,454,384,154,5561,2855,21
5383,Twitter,Video,749,313,170,6123,3181,48
5384,Twitter,Image,39,219,176,7158,4166,28
5385,Instagram,Link,945,388,98,7536,3593,58
5386,Instagram,Video,637,328,117,4941,1594,47
5387,Twitter,Video,715,74,1,7331,1005,47
5388,Instagram,Video,598,39,116,8139,1811,30
5389,Twitter,Image,129,449,115,9606,2715,24
5390,Instagram,Video,745,441,119,4403,3448,54
5391,Twitter,Image,550,132,106,5185,1712,53
5392,Facebook,Link,932,42,165,9236,3768,39
5393,Twitter,Link,304,361,111,7652,2228,53
5394,Instagram,Image,854,377,85,5899,3684,50
5395,Instagram,Video,233,111,197,4024,4487,37
5396,LinkedIn,Image,922,143,118,8892,1185,39
5397,Instagram,Video,991,248,150,6394,2239,62
5398,Instagram,Image,378,376,153,2953,3126,64
5399,LinkedIn,Link,461,189,80,5775,923,43
5400,Instagram,Video,124,359,168,8302,776,55
5401,LinkedIn,Video,546,115,75,5956,2192,52
5402,Twitter,Video,546,179,83,2555,1731,44
5403,Instagram,Video,654,94,128,1423,1693,54
5404,Twitter,Link,91,287,172,8551,2346,32
5405,Instagram,Image,685,42,1,9854,631,35
5406,Facebook,Image,321,339,140,8694,4032,22
5407,Instagram,Image,333,241,83,4187,3028,37
5408,Twitter,Link,428,210,15,8018,1684,50
5409,LinkedIn,Video,886,291,81,3240,3884,47
5410,Twitter,Image,830,387,69,6460,2765,50
5411,LinkedIn,Video,208,366,31,2203,1058,33
5412,Instagram,Link,660,84,76,5314,2017,50
5413,Facebook,Image,935,354,119,2832,1447,52
5414,Instagram,Link,771,280,10,1751,2957,48
5415,Facebook,Image,988,350,144,7107,2571,36
5416,Twitter,Link,759,492,136,2566,1796,33
5417,Instagram,Video,679,287,3,8323,2481,22
5418,Instagram,Image,512,47,15,1636,1952,36
5419,Twitter,Link,751,337,85,9097,2823,50
5420,Twitter,Image,140,201,27,7262,3312,22
5421,Facebook,Image,312,185,65,7396,1889,64
5422,Facebook,Link,675,370,194,8869,3244,40
5423,LinkedIn,Image,588,34,111,4983,648,33
5424,Twitter,Image,0,373,115,2009,3068,38
5425,LinkedIn,Image,453,78,138,2715,2664,36
5426,LinkedIn,Link,644,279,173,9674,3684,61
5427,LinkedIn,Link,748,399,172,5007,575,38
5428,Twitter,Link,81,85,122,7500,4909,26
5429,Twitter,Link,199,219,200,5654,2038,61
5430,Twitter,Video,380,10,121,4104,3128,19
5431,Instagram,Link,210,325,132,7227,3653,52
5432,Facebook,Link,794,157,111,2102,2839,31
5433,Instagram,Image,658,293,150,7883,3748,24
5434,Twitter,Image,291,494,109,1113,4566,58
5435,Twitter,Image,558,273,144,3258,1095,23
5436,Facebook,Link,163,79,33,9597,2983,20
5437,LinkedIn,Link,529,378,109,5136,2344,63
5438,Twitter,Link,890,395,13,8327,2740,24
5439,Facebook,Video,404,305,94,8564,1677,38
5440,Facebook,Image,552,226,79,9081,2672,58
5441,Facebook,Image,869,5,34,4377,770,63
5442,Twitter,Video,161,446,75,8474,2074,33
5443,LinkedIn,Image,448,200,93,5204,4846,61
5444,Instagram,Image,917,311,4,3425,3868,32
5445,Twitter,Image,162,454,131,4936,4520,61
5446,LinkedIn,Video,463,368,160,8187,4230,37
5447,Instagram,Video,617,364,21,5843,3917,59
5448,Facebook,Video,424,420,99,3510,2032,24
5449,Facebook,Image,605,287,130,2725,3136,47
5450,Instagram,Image,393,123,90,2953,1411,48
5451,LinkedIn,Video,87,358,162,1968,3159,47
5452,Instagram,Video,213,117,107,8395,693,22
5453,Facebook,Image,430,84,101,6554,2672,41
5454,LinkedIn,Video,703,469,18,6354,1357,36
5455,Instagram,Image,662,51,135,1098,4953,28
5456,Facebook,Link,438,476,72,5464,2437,32
5457,Twitter,Image,383,378,55,7947,3254,39
5458,Instagram,Video,317,323,184,7072,1830,29
5459,Instagram,Image,695,267,60,4382,3420,32
5460,Twitter,Image,69,18,64,5961,4273,56
5461,Twitter,Image,675,364,107,8222,2788,36
5462,Instagram,Image,147,473,30,1173,2294,40
5463,Twitter,Link,72,437,21,9130,4864,19
5464,LinkedIn,Link,247,446,127,4728,1053,47
5465,Twitter,Video,270,448,139,5142,2491,49
5466,LinkedIn,Link,87,395,90,7302,4025,34
5467,Instagram,Image,296,485,124,5248,2390,52
5468,Twitter,Link,919,162,6,7095,1862,53
5469,Instagram,Link,859,240,64,2184,771,21
5470,LinkedIn,Video,775,4,13,8569,3616,28
5471,LinkedIn,Video,707,373,166,2238,1576,51
5472,LinkedIn,Link,791,385,118,4522,1926,40
5473,LinkedIn,Video,914,201,69,9428,2337,33
5474,Instagram,Link,220,8,15,4990,4157,21
5475,LinkedIn,Video,510,95,12,3335,2826,29
5476,LinkedIn,Image,400,273,192,4504,1894,63
5477,Facebook,Video,134,179,107,6439,1023,53
5478,Twitter,Image,685,181,3,1447,3546,39
5479,Instagram,Video,836,268,145,4816,4683,52
5480,LinkedIn,Image,494,471,139,8845,1822,45
5481,Instagram,Link,401,493,3,3767,1574,37
5482,Instagram,Video,280,267,117,6400,4673,42
5483,LinkedIn,Image,763,366,47,2598,2702,24
5484,Instagram,Image,678,353,89,7410,4605,28
5485,Facebook,Image,74,114,107,5549,2168,59
5486,Facebook,Link,448,87,36,3883,4686,24
5487,Facebook,Video,259,181,93,9380,1289,51
5488,Instagram,Video,955,314,48,4762,1964,26
5489,Facebook,Video,676,435,191,5597,3180,54
5490,Facebook,Link,920,26,62,1444,2647,42
5491,Facebook,Link,560,320,69,9712,4920,56
5492,Facebook,Link,98,322,182,8218,1231,44
5493,Facebook,Video,202,36,84,3966,2139,56
5494,Facebook,Image,895,37,80,6906,3552,26
5495,Facebook,Link,256,99,136,9393,989,63
5496,Twitter,Image,182,401,194,4444,2658,60
5497,LinkedIn,Image,934,316,44,5594,1515,22
5498,Twitter,Link,575,133,6,6262,1165,39
5499,LinkedIn,Link,448,101,144,2926,1819,29
5500,Instagram,Video,133,104,42,7758,4776,51
5501,Instagram,Video,174,230,181,1016,1545,41
5502,Twitter,Link,105,116,10,4377,4779,34
5503,Instagram,Video,605,148,103,9319,2941,28
5504,Instagram,Image,523,147,102,7621,1657,39
5505,Facebook,Link,162,385,9,9941,4127,59
5506,LinkedIn,Link,218,465,51,2286,2855,54
5507,Facebook,Image,843,478,121,9429,2716,44
5508,LinkedIn,Image,59,43,11,1990,1418,44
5509,Instagram,Image,464,393,30,3710,819,57
5510,Twitter,Image,371,120,90,5511,926,31
5511,LinkedIn,Image,664,341,50,8210,4896,61
5512,Twitter,Image,814,67,189,6384,4788,60
5513,Twitter,Video,871,398,112,7862,3541,50
5514,Instagram,Link,655,68,58,5050,2956,19
5515,Twitter,Image,695,432,144,8155,1360,52
5516,Instagram,Video,90,408,65,6064,4950,19
5517,Twitter,Video,712,302,156,3407,3318,58
5518,Twitter,Video,773,266,147,6719,1510,43
5519,Facebook,Video,263,402,66,9399,3786,35
5520,Facebook,Link,89,204,34,6077,2379,21
5521,Instagram,Image,191,202,2,2016,2458,55
5522,Facebook,Image,47,418,33,4640,2229,44
5523,Facebook,Video,691,359,48,8131,3194,33
5524,LinkedIn,Link,965,61,36,7150,1721,34
5525,Instagram,Video,992,220,151,6100,4890,34
5526,Facebook,Video,173,6,147,1510,3855,26
5527,LinkedIn,Image,261,27,185,3105,4896,47
5528,Twitter,Image,380,83,98,6731,2035,45
5529,Twitter,Video,136,285,68,8925,4455,63
5530,LinkedIn,Video,617,403,75,9989,929,33
5531,Facebook,Link,745,65,75,9458,2932,63
5532,LinkedIn,Image,63,311,180,9236,4543,51
5533,LinkedIn,Video,626,483,109,8751,1731,48
5534,Instagram,Link,414,88,131,2832,4111,55
5535,Facebook,Image,357,389,11,3441,3032,44
5536,Twitter,Link,472,56,83,3510,4188,54
5537,Instagram,Link,957,106,186,2300,879,45
5538,Facebook,Video,832,370,56,1736,4761,42
5539,LinkedIn,Link,902,329,0,8340,1699,60
5540,LinkedIn,Video,604,417,59,2459,579,49
5541,Instagram,Image,434,83,146,2536,4334,21
5542,Instagram,Image,522,469,74,1898,2619,39
5543,LinkedIn,Image,69,415,79,1775,4573,23
5544,LinkedIn,Image,413,337,193,5130,1557,42
5545,Instagram,Image,227,8,182,2557,2657,52
5546,LinkedIn,Link,248,277,46,6096,1663,62
5547,Instagram,Link,974,337,200,5738,957,18
5548,Instagram,Link,951,153,86,1665,4380,58
5549,Instagram,Video,480,362,32,3140,2908,52
5550,LinkedIn,Video,212,440,105,8410,993,22
5551,Twitter,Video,640,317,188,3922,3243,26
5552,Twitter,Link,125,201,38,7626,3044,43
5553,Instagram,Image,403,213,44,7231,3395,34
5554,Facebook,Video,125,262,159,2045,805,33
5555,Twitter,Video,895,42,124,1977,3915,56
5556,LinkedIn,Link,599,397,132,3263,2073,50
5557,Instagram,Image,396,387,169,7706,1771,46
5558,Twitter,Link,187,430,179,1023,4761,34
5559,Instagram,Link,0,280,165,9994,1937,44
5560,Instagram,Video,911,326,6,9199,4707,23
5561,Instagram,Link,956,150,93,7619,4137,33
5562,Facebook,Image,970,121,163,9482,4864,21
5563,Facebook,Image,30,126,61,7517,2477,39
5564,Instagram,Image,262,192,127,4816,3685,65
5565,Instagram,Link,749,491,176,1144,2000,42
5566,LinkedIn,Image,332,456,170,1805,838,56
5567,Twitter,Video,956,292,54,7629,1548,59
5568,Facebook,Image,272,198,48,8670,3414,38
5569,Twitter,Video,523,339,90,4757,1595,25
5570,Facebook,Image,877,217,55,6951,3042,52
5571,Twitter,Video,945,438,200,1488,4833,19
5572,LinkedIn,Link,564,442,87,5595,1898,18
5573,Instagram,Link,575,201,161,9136,1561,29
5574,Instagram,Image,174,83,185,7270,3095,56
5575,LinkedIn,Image,915,151,23,5568,756,23
5576,Twitter,Image,354,480,56,4531,1593,56
5577,Facebook,Link,594,28,2,9440,2033,58
5578,Twitter,Video,507,207,29,4010,3369,62
5579,Instagram,Video,570,77,87,2449,3682,59
5580,Twitter,Image,544,225,135,7656,4944,26
5581,Instagram,Image,62,96,187,5590,4020,51
5582,Facebook,Image,974,84,114,4171,1143,28
5583,LinkedIn,Image,200,376,52,7167,721,64
5584,Twitter,Video,123,66,162,9566,4080,54
5585,Twitter,Image,136,405,122,7802,1555,53
5586,Facebook,Video,582,209,89,1111,2248,47
5587,Twitter,Image,476,46,1,6888,2523,18
5588,LinkedIn,Video,680,332,25,1201,4392,52
5589,LinkedIn,Image,702,363,142,2772,4124,44
5590,Twitter,Image,700,94,58,2162,4415,20
5591,Facebook,Link,964,123,61,3212,4315,58
5592,LinkedIn,Link,687,176,103,5883,2522,55
5593,Instagram,Image,519,208,65,2268,723,43
5594,LinkedIn,Video,474,51,89,8305,1888,50
5595,Facebook,Video,386,62,171,5403,899,25
5596,LinkedIn,Image,485,491,6,5066,4764,60
5597,LinkedIn,Link,198,69,7,3211,518,63
5598,Instagram,Image,161,207,156,5063,4622,24
5599,Instagram,Image,657,207,161,1215,4987,34
5600,Instagram,Video,311,366,117,1432,2892,45
5601,LinkedIn,Link,980,180,190,5577,2107,33
5602,LinkedIn,Link,932,393,155,6801,3019,48
5603,Twitter,Image,258,451,48,9425,2474,42
5604,LinkedIn,Image,3,203,163,6249,3858,31
5605,Twitter,Image,152,75,110,6751,1015,22
5606,Twitter,Image,14,316,158,2587,1741,56
5607,Twitter,Image,93,457,172,2505,2521,26
5608,Facebook,Link,469,478,84,8065,2960,21
5609,Instagram,Link,897,429,130,5874,1391,56
5610,Facebook,Link,841,37,128,8642,862,40
5611,Instagram,Link,996,351,13,4961,3036,60
5612,LinkedIn,Image,418,411,168,8147,1984,26
5613,Instagram,Link,20,374,156,5118,3631,57
5614,Instagram,Image,128,211,10,1308,2228,34
5615,Instagram,Link,723,336,113,8505,2609,50
5616,Facebook,Video,522,76,36,9801,697,23
5617,LinkedIn,Link,125,97,173,9898,3495,50
5618,Instagram,Image,254,449,199,1961,4719,25
5619,Facebook,Video,960,475,150,2275,3464,63
5620,LinkedIn,Link,507,196,163,1874,2409,19
5621,Facebook,Image,902,364,85,2092,4316,31
5622,Instagram,Video,606,216,41,4328,3695,46
5623,LinkedIn,Video,490,439,105,9847,4404,48
5624,Facebook,Image,596,98,200,7812,2226,46
5625,Facebook,Link,690,167,94,3296,3452,39
5626,Instagram,Video,465,80,3,1081,843,50
5627,Twitter,Link,121,0,168,1138,774,33
5628,Instagram,Link,712,148,8,6950,4739,26
5629,Twitter,Link,117,361,139,3717,1077,30
5630,Instagram,Link,511,86,188,8331,1605,20
5631,LinkedIn,Image,522,193,157,9403,4093,38
5632,LinkedIn,Image,987,302,151,1262,1089,56
5633,LinkedIn,Link,196,69,117,7980,4963,33
5634,LinkedIn,Link,381,356,188,6998,1843,42
5635,Twitter,Image,635,145,59,9034,716,28
5636,Twitter,Link,144,268,31,7696,835,36
5637,Twitter,Link,724,381,26,4391,4263,44
5638,LinkedIn,Video,960,340,40,8512,1081,33
5639,Instagram,Video,499,427,40,1189,3377,43
5640,LinkedIn,Image,131,216,105,6429,840,23
5641,Twitter,Image,561,243,170,3381,812,22
5642,Facebook,Image,20,170,160,3350,1430,63
5643,Twitter,Video,894,155,179,8838,2216,50
5644,Twitter,Image,422,139,41,7749,2688,63
5645,LinkedIn,Image,911,403,132,1206,4432,65
5646,Twitter,Link,72,354,90,3910,4190,40
5647,Facebook,Link,285,141,9,9716,4605,56
5648,Instagram,Video,797,251,112,1941,4901,28
5649,Twitter,Image,21,293,150,9905,2879,33
5650,Facebook,Link,96,10,96,1123,3272,48
5651,Twitter,Video,960,252,101,4640,4866,32
5652,Instagram,Link,745,243,30,7183,2863,50
5653,LinkedIn,Image,753,320,167,1719,4915,37
5654,Instagram,Image,416,74,75,1873,4280,41
5655,Facebook,Video,263,422,28,4788,3928,59
5656,LinkedIn,Video,309,60,183,6223,4080,29
5657,Twitter,Video,481,394,6,7371,2687,54
5658,Instagram,Image,67,332,92,1246,1110,54
5659,Twitter,Video,923,332,91,4450,1511,31
5660,Instagram,Video,157,302,178,4931,1732,23
5661,LinkedIn,Link,78,363,8,2358,2096,62
5662,Twitter,Video,670,189,54,6361,4812,43
5663,Facebook,Video,60,13,91,7668,3045,42
5664,LinkedIn,Video,955,121,25,1658,3459,44
5665,Instagram,Image,161,190,186,3282,3685,60
5666,Facebook,Image,69,438,58,1559,1405,43
5667,Twitter,Link,36,382,184,8243,1309,34
5668,Instagram,Link,697,428,186,8718,2776,46
5669,Instagram,Video,723,455,120,3661,1304,39
5670,Facebook,Link,880,332,131,5462,2116,42
5671,Facebook,Video,489,459,44,3218,4522,31
5672,LinkedIn,Video,334,361,88,2753,1305,39
5673,LinkedIn,Link,689,72,163,7070,3286,52
5674,LinkedIn,Link,235,95,38,5302,3971,40
5675,Twitter,Image,253,158,33,1258,4745,31
5676,Facebook,Video,751,270,181,8541,1809,23
5677,Instagram,Image,694,206,147,4086,4471,51
5678,Twitter,Link,313,402,36,1095,4446,28
5679,Facebook,Link,308,227,133,7866,4624,62
5680,Facebook,Link,473,97,122,2381,2725,52
5681,LinkedIn,Link,831,368,55,6088,1668,55
5682,Facebook,Image,89,156,84,3752,4111,45
5683,LinkedIn,Image,511,89,165,2977,1131,22
5684,Facebook,Image,775,488,83,1523,3108,51
5685,LinkedIn,Image,749,459,131,4109,3356,42
5686,Twitter,Link,455,38,141,1362,3192,53
5687,Facebook,Link,600,31,23,8044,4191,23
5688,LinkedIn,Video,159,110,77,2175,1695,49
5689,Facebook,Image,947,490,144,3352,748,65
5690,LinkedIn,Link,818,405,179,5666,3435,31
5691,LinkedIn,Video,846,338,5,8757,4192,51
5692,Instagram,Link,690,186,135,6400,986,33
5693,LinkedIn,Video,744,329,104,9417,3322,49
5694,Twitter,Image,978,401,135,8519,4810,49
5695,LinkedIn,Link,980,289,124,8578,3837,24
5696,Twitter,Video,890,463,90,6395,2493,41
5697,Facebook,Video,734,223,20,8475,3600,29
5698,Facebook,Link,474,48,84,7189,4421,18
5699,Instagram,Video,765,139,60,5697,3554,55
5700,Facebook,Video,616,157,145,5631,2203,43
5701,Instagram,Video,120,75,88,1194,4336,64
5702,Twitter,Video,676,309,158,7809,2466,65
5703,Facebook,Video,999,245,132,4809,4310,65
5704,LinkedIn,Link,274,402,190,1499,517,41
5705,LinkedIn,Link,442,38,51,2890,4970,43
5706,Twitter,Image,96,379,199,3232,1536,46
5707,Facebook,Image,463,170,26,3980,2258,55
5708,Facebook,Link,915,240,147,5108,4996,34
5709,Twitter,Video,451,178,196,7265,2788,50
5710,Facebook,Video,613,85,131,5412,632,43
5711,Instagram,Video,138,499,103,8112,3261,47
5712,Facebook,Image,861,451,74,3379,1897,53
5713,LinkedIn,Image,878,150,196,6073,2014,37
5714,LinkedIn,Video,677,444,36,5249,733,25
5715,LinkedIn,Image,185,259,29,8960,1387,65
5716,Instagram,Image,680,390,77,8597,532,22
5717,Instagram,Video,815,112,27,6473,4704,45
5718,LinkedIn,Video,610,151,106,6290,1711,46
5719,Facebook,Video,599,140,139,8633,3962,24
5720,Instagram,Image,55,25,61,5124,667,52
5721,LinkedIn,Video,400,354,179,7194,4762,36
5722,Facebook,Image,704,235,177,3571,1810,39
5723,Instagram,Video,17,53,91,9423,4030,33
5724,LinkedIn,Link,987,281,68,3184,1063,61
5725,Twitter,Link,834,436,161,6260,1480,63
5726,Twitter,Video,669,407,128,1402,618,38
5727,Instagram,Image,983,381,99,3624,4026,19
5728,Instagram,Video,543,114,23,5901,1281,28
5729,LinkedIn,Link,631,387,174,4570,1332,55
5730,Instagram,Video,219,154,84,4057,2265,28
5731,Instagram,Video,232,102,85,3920,4024,56
5732,Instagram,Link,663,68,52,5298,1953,47
5733,Twitter,Video,43,490,81,6459,3254,20
5734,Twitter,Video,930,182,63,5616,1588,26
5735,Instagram,Link,697,307,83,7326,2639,29
5736,Facebook,Image,222,463,189,7776,4564,30
5737,Twitter,Image,619,66,153,3826,3863,25
5738,LinkedIn,Video,490,54,33,5539,2686,64
5739,Twitter,Video,915,113,153,2500,2707,57
